id,area,Y,M,O,Total
08019301003,0.0407637096427391,1138.0,1926.0,373.0,3437.0
08019301004,0.09820962372858794,686.0,1955.0,294.0,2935.0
08019301005,0.061206951612573536,535.0,1493.0,293.0,2321.0
08019301006,0.037281594888362656,365.0,1050.0,183.0,1598.0
08019301007,0.04130664681266591,444.0,1304.0,143.0,1891.0
08019301008,0.035558300003949224,851.0,2009.0,363.0,3223.0
08019301009,0.026400275160411674,507.0,1403.0,232.0,2142.0
08019301010,0.027433499467449187,576.0,1485.0,201.0,2262.0
08019301011,0.03738560623182353,782.0,2025.0,256.0,3063.0
08019301012,0.02363451074347891,429.0,1246.0,220.0,1895.0
08019301013,0.016335383299279735,299.0,920.0,207.0,1426.0
08019301014,0.016604390607501584,405.0,1345.0,228.0,1978.0
08019301015,0.02228140581355118,499.0,1467.0,246.0,2212.0
08019301016,0.02470038561383804,466.0,1383.0,209.0,2058.0
08019301017,0.01967205551749847,600.0,1668.0,241.0,2509.0
08019301018,0.057567215357872674,354.0,943.0,212.0,1509.0
08019301019,0.07876378423014695,615.0,1912.0,294.0,2821.0
08019301020,0.08627076145035188,329.0,1512.0,356.0,2197.0
08019301021,0.08500037404303451,347.0,1418.0,300.0,2065.0
08019301022,0.08183920500314161,294.0,1086.0,215.0,1595.0
08019301023,0.09390046403842993,317.0,1339.0,287.0,1943.0
08019301025,0.08276349866910165,232.0,908.0,148.0,1288.0
08019301026,0.06110777681157666,1382.0,7061.0,435.0,8878.0
08019301027,0.048016055327826955,258.0,1001.0,203.0,1462.0
08019301028,0.07202610404891914,344.0,1339.0,218.0,1901.0
08019301029,0.048360830295228724,272.0,972.0,138.0,1382.0
08019301030,0.28762255571083534,497.0,1620.0,361.0,2478.0
08019301031,0.04611155030743544,284.0,1163.0,169.0,1616.0
08019301032,0.5974864651183703,206.0,1211.0,284.0,1701.0
08019301033,0.014478549376527062,148.0,744.0,159.0,1051.0
08019301034,0.029321661556190908,109.0,645.0,140.0,894.0
08019301035,0.024934638891727128,173.0,826.0,175.0,1174.0
08019301036,0.36823222537962336,223.0,723.0,228.0,1174.0
08019301037,0.017352411333623016,208.0,808.0,271.0,1287.0
08019301038,0.01667655484146421,202.0,1059.0,172.0,1433.0
08019301039,0.03352556658991354,206.0,887.0,211.0,1304.0
08019301040,0.01939112654947865,163.0,693.0,193.0,1049.0
08019301041,0.019158740261804308,201.0,1082.0,141.0,1424.0
08019301042,0.05426146233847463,298.0,996.0,449.0,1743.0
08019301043,0.5432209672010453,306.0,1141.0,197.0,1644.0
08019301044,0.05342227730322565,263.0,966.0,184.0,1413.0
08019301045,0.05405982668872542,259.0,1442.0,231.0,1932.0
08019301046,0.04828459618568067,310.0,1301.0,198.0,1809.0
08019301047,0.04929834538436595,267.0,1219.0,248.0,1734.0
08019301048,0.03197641713730128,425.0,1411.0,242.0,2078.0
08019301049,0.028978073406075215,335.0,926.0,199.0,1460.0
08019301050,0.02858884733726938,261.0,1081.0,221.0,1563.0
08019301051,0.023127297801036662,308.0,1296.0,149.0,1753.0
08019301052,0.09178071028769487,559.0,1615.0,320.0,2494.0
08019301053,0.04143488815213301,296.0,1236.0,330.0,1862.0
08019301054,0.029848656226449822,167.0,872.0,169.0,1208.0
08019301055,0.09609822637705051,223.0,733.0,316.0,1272.0
08019302001,0.15796122700562765,282.0,780.0,279.0,1341.0
08019302002,0.03587326053647583,719.0,2417.0,514.0,3650.0
08019302003,0.03556321773917412,235.0,574.0,350.0,1159.0
08019302004,0.017996259371011777,281.0,919.0,292.0,1492.0
08019302005,0.03647135592679345,380.0,1126.0,537.0,2043.0
08019302006,0.035798213395667126,327.0,950.0,387.0,1664.0
08019302007,0.037387661135659694,204.0,717.0,329.0,1250.0
08019302008,0.04006822154085263,398.0,1111.0,418.0,1927.0
08019302009,0.038124722055111394,360.0,1063.0,365.0,1788.0
08019302010,0.021853714598478843,248.0,681.0,278.0,1207.0
08019302011,0.01994105210814194,185.0,641.0,270.0,1096.0
08019302012,0.04401596655520231,301.0,896.0,366.0,1563.0
08019302013,0.12930573037604187,234.0,713.0,184.0,1131.0
08019302014,0.03565732891336709,272.0,892.0,196.0,1360.0
08019302015,0.02888287123459291,308.0,941.0,319.0,1568.0
08019302016,0.061113630552325104,334.0,1088.0,424.0,1846.0
08019302017,0.03825348781801258,403.0,1191.0,383.0,1977.0
08019302018,0.029200189340906752,376.0,968.0,489.0,1833.0
08019302019,0.038319438474097044,380.0,1170.0,439.0,1989.0
08019302020,0.05130778285901877,282.0,964.0,229.0,1475.0
08019302021,0.03933509453519108,244.0,895.0,330.0,1469.0
08019302022,0.06845350675742277,258.0,784.0,265.0,1307.0
08019302023,0.01758060098166803,158.0,634.0,275.0,1067.0
08019302024,0.04266325684905119,170.0,717.0,216.0,1103.0
08019302025,0.017416241883892843,202.0,644.0,265.0,1111.0
08019302026,0.03407820247058033,381.0,1217.0,464.0,2062.0
08019302027,0.034835951915114384,406.0,1225.0,476.0,2107.0
08019302028,0.03488917446352556,383.0,1173.0,469.0,2025.0
08019302029,0.017443657530185196,211.0,702.0,299.0,1212.0
08019302030,0.01794839750118969,289.0,834.0,247.0,1370.0
08019302031,0.018087035263885925,205.0,527.0,299.0,1031.0
08019302032,0.03459808357289741,182.0,626.0,348.0,1156.0
08019302033,0.017521008772232876,203.0,687.0,258.0,1148.0
08019302034,0.018086054720289894,197.0,720.0,270.0,1187.0
08019302035,0.01764299804460703,196.0,739.0,339.0,1274.0
08019302036,0.02600231242869631,222.0,682.0,292.0,1196.0
08019302037,0.017068367913468135,204.0,692.0,300.0,1196.0
08019302038,0.054836516862715734,306.0,937.0,282.0,1525.0
08019302039,0.025678212643118883,313.0,1074.0,359.0,1746.0
08019302040,0.027024395870357997,293.0,1074.0,301.0,1668.0
08019302041,0.027495639217077948,283.0,907.0,439.0,1629.0
08019302042,0.035040526395935835,255.0,852.0,494.0,1601.0
08019302043,0.020895804798475096,295.0,862.0,304.0,1461.0
08019302044,0.020215926880650714,250.0,714.0,332.0,1296.0
08019302045,0.016406508989522294,215.0,660.0,286.0,1161.0
08019302046,0.02589941825074528,395.0,1135.0,379.0,1909.0
08019302047,0.026395266207392833,413.0,1100.0,452.0,1965.0
08019302048,0.021097679935116662,263.0,772.0,251.0,1286.0
08019302049,0.07620432840478561,324.0,1244.0,457.0,2025.0
08019302050,0.03479566826513743,243.0,1047.0,318.0,1608.0
08019302051,0.04062801902028673,322.0,1160.0,371.0,1853.0
08019302052,0.05100126595825753,327.0,1123.0,328.0,1778.0
08019302053,0.042842312124445905,329.0,1166.0,354.0,1849.0
08019302054,0.035617465108647016,360.0,1082.0,433.0,1875.0
08019302055,0.03675561797028353,349.0,1080.0,406.0,1835.0
08019302056,0.06092266471823389,290.0,931.0,278.0,1499.0
08019302057,0.032214422583560894,285.0,672.0,306.0,1263.0
08019302058,0.03510040173915944,274.0,751.0,343.0,1368.0
08019302059,0.03556323652908512,322.0,946.0,398.0,1666.0
08019302060,0.04808372232856045,350.0,943.0,375.0,1668.0
08019302061,0.04854547906814184,261.0,828.0,251.0,1340.0
08019302062,0.04864389791637865,324.0,928.0,278.0,1530.0
08019302063,0.049088209103926084,230.0,584.0,356.0,1170.0
08019302064,0.03604254539820002,267.0,708.0,322.0,1297.0
08019302065,0.07198334204585366,341.0,1144.0,318.0,1803.0
08019302066,0.036036678145108365,309.0,1010.0,446.0,1765.0
08019302067,0.03601716674920444,316.0,1070.0,264.0,1650.0
08019302068,0.03742234933766077,297.0,970.0,352.0,1619.0
08019302069,0.05249594705892285,275.0,775.0,304.0,1354.0
08019302070,0.0537283634109035,263.0,739.0,261.0,1263.0
08019302071,0.05390574400218501,336.0,999.0,333.0,1668.0
08019302072,0.0599016126923618,256.0,682.0,264.0,1202.0
08019302073,0.0836581643234944,324.0,998.0,308.0,1630.0
08019302074,0.0650474581647303,257.0,789.0,222.0,1268.0
08019302075,0.05174086574604226,245.0,763.0,241.0,1249.0
08019302076,0.0759391375919705,366.0,930.0,315.0,1611.0
08019302077,0.2669766862715012,351.0,1106.0,287.0,1744.0
08019302078,0.13187505294985605,320.0,837.0,303.0,1460.0
08019302079,0.14356785433926783,327.0,873.0,280.0,1480.0
08019302080,0.12247118636153265,316.0,930.0,340.0,1586.0
08019302081,0.14704482397148308,420.0,1251.0,484.0,2155.0
08019302082,0.07812764837917911,159.0,537.0,217.0,913.0
08019302083,0.13403489614412992,440.0,1081.0,386.0,1907.0
08019302084,0.0719008244547438,393.0,1266.0,400.0,2059.0
08019302085,0.0676467641526218,275.0,852.0,281.0,1408.0
08019302086,0.047588849374403726,329.0,820.0,247.0,1396.0
08019302087,0.03637521951056522,260.0,854.0,301.0,1415.0
08019302088,0.054050071803934105,318.0,1000.0,349.0,1667.0
08019302089,0.053953633195808884,318.0,1097.0,328.0,1743.0
08019302090,0.05397530461470913,315.0,1096.0,319.0,1730.0
08019302091,0.11176889244851082,356.0,1571.0,320.0,2247.0
08019302092,0.0556936348849819,287.0,1158.0,316.0,1761.0
08019302093,0.03603988819481309,311.0,991.0,364.0,1666.0
08019302094,0.04008123299727589,222.0,928.0,347.0,1497.0
08019302095,0.03807760319349662,272.0,937.0,301.0,1510.0
08019302096,0.03864178817338152,230.0,861.0,316.0,1407.0
08019302097,0.025396923452128933,200.0,695.0,211.0,1106.0
08019302098,0.035996953395025136,223.0,943.0,268.0,1434.0
08019302099,0.03339784243848698,332.0,990.0,275.0,1597.0
08019302100,0.02867333136963162,202.0,815.0,319.0,1336.0
08019302101,0.05433238761456241,411.0,1249.0,513.0,2173.0
08019302102,0.030188105957819355,283.0,762.0,339.0,1384.0
08019302103,0.07813230138472389,262.0,1053.0,326.0,1641.0
08019302104,0.018400834509821055,229.0,632.0,309.0,1170.0
08019302105,0.03604797874793398,400.0,1246.0,430.0,2076.0
08019302106,0.03790506797452834,314.0,801.0,322.0,1437.0
08019302107,0.047185381870036784,341.0,860.0,422.0,1623.0
08019302108,0.055394725335839584,333.0,831.0,431.0,1595.0
08019302109,0.05311579352252127,465.0,1105.0,526.0,2096.0
08019302110,0.11856654388662712,375.0,1118.0,352.0,1845.0
08019302111,0.036890541975039014,340.0,1116.0,391.0,1847.0
08019302112,0.0249533840542253,228.0,643.0,399.0,1270.0
08019302113,0.03577347493797277,474.0,1119.0,591.0,2184.0
08019302114,0.03609252249731252,303.0,891.0,473.0,1667.0
08019302115,0.01788687628639652,270.0,764.0,299.0,1333.0
08019302116,0.018020484461463704,219.0,527.0,242.0,988.0
08019302117,0.017845890248902103,238.0,633.0,346.0,1217.0
08019302118,0.04125736534620938,260.0,865.0,305.0,1430.0
08019302119,0.018215258386407775,219.0,705.0,338.0,1262.0
08019302120,0.01803605743083242,174.0,668.0,314.0,1156.0
08019302121,0.03999733057349654,259.0,712.0,288.0,1259.0
08019302122,0.01800627680565354,166.0,540.0,320.0,1026.0
08019302123,0.017842961542542994,174.0,662.0,251.0,1087.0
08019302124,0.01804200444456736,197.0,563.0,321.0,1081.0
08019302125,0.027738354099067754,282.0,909.0,475.0,1666.0
08019302126,0.0296557600365153,259.0,789.0,413.0,1461.0
08019302127,0.06656140495357586,201.0,711.0,236.0,1148.0
08019302128,0.02127744542180217,221.0,801.0,275.0,1297.0
