ca,pro,muni,dist,seccen,idx
09,08,081249,08124901,08124901004,6466
09,08,081249,08124901,08124901004,6467
09,08,081249,08124901,08124901004,6468
09,08,081249,08124901,08124901005,6469
09,08,081249,08124901,08124901005,6470
09,08,081249,08124901,08124901005,6471
09,08,081249,08124901,08124901006,6472
09,08,081249,08124901,08124901006,6473
09,08,081249,08124901,08124901006,6474
09,08,081249,08124901,08124901007,6475
09,08,081249,08124901,08124901007,6476
09,08,081249,08124901,08124901007,6477
09,08,081249,08124902,08124902001,6478
09,08,081249,08124902,08124902001,6479
09,08,081249,08124902,08124902001,6480
09,08,081249,08124902,08124902002,6481
09,08,081249,08124902,08124902002,6482
09,08,081249,08124902,08124902002,6483
09,08,081249,08124902,08124902003,6484
09,08,081249,08124902,08124902003,6485
09,08,081249,08124902,08124902003,6486
09,08,081249,08124902,08124902004,6487
09,08,081249,08124902,08124902004,6488
09,08,081249,08124902,08124902004,6489
09,08,081249,08124902,08124902005,6490
09,08,081249,08124902,08124902005,6491
09,08,081249,08124902,08124902005,6492
09,08,081249,08124902,08124902006,6493
09,08,081249,08124902,08124902006,6494
09,08,081249,08124902,08124902006,6495
09,08,081249,08124902,08124902007,6496
09,08,081249,08124902,08124902007,6497
09,08,081249,08124902,08124902007,6498
09,08,081249,08124902,08124902008,6499
09,08,081249,08124902,08124902008,6500
09,08,081249,08124902,08124902008,6501
09,08,081249,08124902,08124902009,6502
09,08,081249,08124902,08124902009,6503
09,08,081249,08124902,08124902009,6504
09,08,081249,08124903,08124903001,6505
09,08,081249,08124903,08124903001,6506
09,08,081249,08124903,08124903001,6507
09,08,081249,08124903,08124903002,6508
09,08,081249,08124903,08124903002,6509
09,08,081249,08124903,08124903002,6510
09,08,081249,08124903,08124903003,6511
09,08,081249,08124903,08124903003,6512
09,08,081249,08124903,08124903003,6513
09,08,081249,08124903,08124903004,6514
09,08,081249,08124903,08124903004,6515
09,08,081249,08124903,08124903004,6516
09,08,081249,08124903,08124903005,6517
09,08,081249,08124903,08124903005,6518
09,08,081249,08124903,08124903005,6519
09,08,081249,08124903,08124903006,6520
09,08,081249,08124903,08124903006,6521
09,08,081249,08124903,08124903006,6522
09,08,081249,08124903,08124903007,6523
09,08,081249,08124903,08124903007,6524
09,08,081249,08124903,08124903007,6525
09,08,081249,08124903,08124903008,6526
09,08,081249,08124903,08124903008,6527
09,08,081249,08124903,08124903008,6528
09,08,081249,08124903,08124903009,6529
09,08,081249,08124903,08124903009,6530
09,08,081249,08124903,08124903009,6531
09,08,081249,08124903,08124903010,6532
09,08,081249,08124903,08124903010,6533
09,08,081249,08124903,08124903010,6534
09,08,081249,08124903,08124903011,6535
09,08,081249,08124903,08124903011,6536
09,08,081249,08124903,08124903011,6537
09,08,081249,08124903,08124903012,6538
09,08,081249,08124903,08124903012,6539
09,08,081249,08124903,08124903012,6540
09,08,081249,08124903,08124903013,6541
09,08,081249,08124903,08124903013,6542
09,08,081249,08124903,08124903013,6543
09,08,081249,08124903,08124903014,6544
09,08,081249,08124903,08124903014,6545
09,08,081249,08124903,08124903014,6546
09,08,081249,08124903,08124903015,6547
09,08,081249,08124903,08124903015,6548
09,08,081249,08124903,08124903015,6549
09,08,081252,08125201,08125201001,6550
09,08,081252,08125201,08125201001,6551
09,08,081252,08125201,08125201001,6552
09,08,081252,08125201,08125201002,6553
09,08,081252,08125201,08125201002,6554
09,08,081252,08125201,08125201002,6555
09,08,081252,08125201,08125201004,6556
09,08,081252,08125201,08125201004,6557
09,08,081252,08125201,08125201004,6558
09,08,081252,08125201,08125201005,6559
09,08,081252,08125201,08125201005,6560
09,08,081252,08125201,08125201005,6561
09,08,081252,08125202,08125202001,6562
09,08,081252,08125202,08125202001,6563
09,08,081252,08125202,08125202001,6564
09,08,081252,08125202,08125202002,6565
09,08,081252,08125202,08125202002,6566
09,08,081252,08125202,08125202002,6567
09,08,081252,08125202,08125202003,6568
09,08,081252,08125202,08125202003,6569
09,08,081252,08125202,08125202003,6570
09,08,081252,08125203,08125203001,6571
09,08,081252,08125203,08125203001,6572
09,08,081252,08125203,08125203001,6573
09,08,081252,08125203,08125203002,6574
09,08,081252,08125203,08125203002,6575
09,08,081252,08125203,08125203002,6576
09,08,081252,08125203,08125203003,6577
09,08,081252,08125203,08125203003,6578
09,08,081252,08125203,08125203003,6579
09,08,081252,08125203,08125203004,6580
09,08,081252,08125203,08125203004,6581
09,08,081252,08125203,08125203004,6582
09,08,081252,08125203,08125203005,6583
09,08,081252,08125203,08125203005,6584
09,08,081252,08125203,08125203005,6585
09,08,081252,08125203,08125203006,6586
09,08,081252,08125203,08125203006,6587
09,08,081252,08125203,08125203006,6588
09,08,081252,08125204,08125204001,6589
09,08,081252,08125204,08125204001,6590
09,08,081252,08125204,08125204001,6591
09,08,081252,08125204,08125204002,6592
09,08,081252,08125204,08125204002,6593
09,08,081252,08125204,08125204002,6594
09,08,081252,08125204,08125204003,6595
09,08,081252,08125204,08125204003,6596
09,08,081252,08125204,08125204003,6597
09,08,081252,08125205,08125205001,6598
09,08,081252,08125205,08125205001,6599
09,08,081252,08125205,08125205001,6600
09,08,081252,08125205,08125205002,6601
09,08,081252,08125205,08125205002,6602
09,08,081252,08125205,08125205002,6603
09,08,081252,08125205,08125205003,6604
09,08,081252,08125205,08125205003,6605
09,08,081252,08125205,08125205003,6606
09,08,081252,08125206,08125206001,6607
09,08,081252,08125206,08125206001,6608
09,08,081252,08125206,08125206001,6609
09,08,081252,08125206,08125206002,6610
09,08,081252,08125206,08125206002,6611
09,08,081252,08125206,08125206002,6612
09,08,081252,08125206,08125206003,6613
09,08,081252,08125206,08125206003,6614
09,08,081252,08125206,08125206003,6615
09,08,081265,08126501,08126501001,6616
09,08,081265,08126501,08126501001,6617
09,08,081265,08126501,08126501001,6618
09,08,081265,08126501,08126501002,6619
09,08,081265,08126501,08126501002,6620
09,08,081265,08126501,08126501002,6621
09,08,081265,08126501,08126501003,6622
09,08,081265,08126501,08126501003,6623
09,08,081265,08126501,08126501003,6624
09,08,081265,08126501,08126501004,6625
09,08,081265,08126501,08126501004,6626
09,08,081265,08126501,08126501004,6627
09,08,081271,08127101,08127101001,6628
09,08,081271,08127101,08127101001,6629
09,08,081271,08127101,08127101001,6630
09,08,081271,08127101,08127101002,6631
09,08,081271,08127101,08127101002,6632
09,08,081271,08127101,08127101002,6633
09,08,081287,08128701,08128701001,6634
09,08,081287,08128701,08128701001,6635
09,08,081287,08128701,08128701001,6636
09,08,081290,08129001,08129001001,6637
09,08,081290,08129001,08129001001,6638
09,08,081290,08129001,08129001001,6639
09,08,081304,08130401,08130401001,6640
09,08,081304,08130401,08130401001,6641
09,08,081304,08130401,08130401001,6642
09,08,081311,08131101,08131101001,6643
09,08,081311,08131101,08131101001,6644
09,08,081311,08131101,08131101001,6645
09,08,081326,08132601,08132601001,6646
09,08,081326,08132601,08132601001,6647
09,08,081326,08132601,08132601001,6648
09,08,081332,08133201,08133201001,6649
09,08,081332,08133201,08133201001,6650
09,08,081332,08133201,08133201001,6651
09,08,081347,08134701,08134701001,6652
09,08,081347,08134701,08134701001,6653
09,08,081347,08134701,08134701001,6654
09,08,081350,08135001,08135001001,6655
09,08,081350,08135001,08135001001,6656
09,08,081350,08135001,08135001001,6657
09,08,081350,08135001,08135001002,6658
09,08,081350,08135001,08135001002,6659
09,08,081350,08135001,08135001002,6660
09,08,081350,08135001,08135001003,6661
09,08,081350,08135001,08135001003,6662
09,08,081350,08135001,08135001003,6663
09,08,081350,08135001,08135001004,6664
09,08,081350,08135001,08135001004,6665
09,08,081350,08135001,08135001004,6666
09,08,081350,08135001,08135001005,6667
09,08,081350,08135001,08135001005,6668
09,08,081350,08135001,08135001005,6669
09,08,081363,08136301,08136301001,6670
09,08,081363,08136301,08136301001,6671
09,08,081363,08136301,08136301001,6672
09,08,081363,08136301,08136301002,6673
09,08,081363,08136301,08136301002,6674
09,08,081363,08136301,08136301002,6675
09,08,081363,08136301,08136301003,6676
09,08,081363,08136301,08136301003,6677
09,08,081363,08136301,08136301003,6678
09,08,081363,08136301,08136301004,6679
09,08,081363,08136301,08136301004,6680
09,08,081363,08136301,08136301004,6681
09,08,081363,08136301,08136301005,6682
09,08,081363,08136301,08136301005,6683
09,08,081363,08136301,08136301005,6684
09,08,081363,08136301,08136301006,6685
09,08,081363,08136301,08136301006,6686
09,08,081363,08136301,08136301006,6687
09,08,081363,08136301,08136301007,6688
09,08,081363,08136301,08136301007,6689
09,08,081363,08136301,08136301007,6690
09,08,081363,08136302,08136302001,6691
09,08,081363,08136302,08136302001,6692
09,08,081363,08136302,08136302001,6693
09,08,081363,08136302,08136302002,6694
09,08,081363,08136302,08136302002,6695
09,08,081363,08136302,08136302002,6696
09,08,081363,08136302,08136302003,6697
09,08,081363,08136302,08136302003,6698
09,08,081363,08136302,08136302003,6699
09,08,081379,08137901,08137901001,6700
09,08,081379,08137901,08137901001,6701
09,08,081379,08137901,08137901001,6702
09,08,081385,08138501,08138501001,6703
09,08,081385,08138501,08138501001,6704
09,08,081385,08138501,08138501001,6705
09,08,081385,08138501,08138501002,6706
09,08,081385,08138501,08138501002,6707
09,08,081385,08138501,08138501002,6708
09,08,081385,08138501,08138501003,6709
09,08,081385,08138501,08138501003,6710
09,08,081385,08138501,08138501003,6711
09,08,081398,08139801,08139801001,6712
09,08,081398,08139801,08139801001,6713
09,08,081398,08139801,08139801001,6714
09,08,081402,08140201,08140201001,6715
09,08,081402,08140201,08140201001,6716
09,08,081402,08140201,08140201001,6717
09,08,081402,08140201,08140201002,6718
09,08,081402,08140201,08140201002,6719
09,08,081402,08140201,08140201002,6720
09,08,081402,08140201,08140201003,6721
09,08,081402,08140201,08140201003,6722
09,08,081402,08140201,08140201003,6723
09,08,081419,08141901,08141901001,6724
09,08,081419,08141901,08141901001,6725
09,08,081419,08141901,08141901001,6726
09,08,081419,08141901,08141901002,6727
09,08,081419,08141901,08141901002,6728
09,08,081419,08141901,08141901002,6729
09,08,081419,08141901,08141901003,6730
09,08,081419,08141901,08141901003,6731
09,08,081419,08141901,08141901003,6732
09,08,081419,08141901,08141901004,6733
09,08,081419,08141901,08141901004,6734
09,08,081419,08141901,08141901004,6735
09,08,081419,08141902,08141902001,6736
09,08,081419,08141902,08141902001,6737
09,08,081419,08141902,08141902001,6738
09,08,081424,08142401,08142401001,6739
09,08,081424,08142401,08142401001,6740
09,08,081424,08142401,08142401001,6741
09,08,081430,08143001,08143001001,6742
09,08,081430,08143001,08143001001,6743
09,08,081430,08143001,08143001001,6744
09,08,081430,08143001,08143001002,6745
09,08,081430,08143001,08143001002,6746
09,08,081430,08143001,08143001002,6747
09,08,081445,08144501,08144501001,6748
09,08,081445,08144501,08144501001,6749
09,08,081445,08144501,08144501001,6750
09,08,081458,08145801,08145801001,6751
09,08,081458,08145801,08145801001,6752
09,08,081458,08145801,08145801001,6753
09,08,081458,08145801,08145801002,6754
09,08,081458,08145801,08145801002,6755
09,08,081458,08145801,08145801002,6756
09,08,081461,08146101,08146101001,6757
09,08,081461,08146101,08146101001,6758
09,08,081461,08146101,08146101001,6759
09,08,081461,08146101,08146101002,6760
09,08,081461,08146101,08146101002,6761
09,08,081461,08146101,08146101002,6762
09,08,081477,08147701,08147701001,6763
09,08,081477,08147701,08147701001,6764
09,08,081477,08147701,08147701001,6765
09,08,081477,08147701,08147701002,6766
09,08,081477,08147701,08147701002,6767
09,08,081477,08147701,08147701002,6768
09,08,081477,08147701,08147701003,6769
09,08,081477,08147701,08147701003,6770
09,08,081477,08147701,08147701003,6771
09,08,081477,08147701,08147701004,6772
09,08,081477,08147701,08147701004,6773
09,08,081477,08147701,08147701004,6774
09,08,081477,08147701,08147701005,6775
09,08,081477,08147701,08147701005,6776
09,08,081477,08147701,08147701005,6777
09,08,081477,08147701,08147701006,6778
09,08,081477,08147701,08147701006,6779
09,08,081477,08147701,08147701006,6780
09,08,081477,08147701,08147701007,6781
09,08,081477,08147701,08147701007,6782
09,08,081477,08147701,08147701007,6783
09,08,081477,08147701,08147701008,6784
09,08,081477,08147701,08147701008,6785
09,08,081477,08147701,08147701008,6786
09,08,081477,08147701,08147701009,6787
09,08,081477,08147701,08147701009,6788
09,08,081477,08147701,08147701009,6789
09,08,081477,08147701,08147701010,6790
09,08,081477,08147701,08147701010,6791
09,08,081477,08147701,08147701010,6792
09,08,081477,08147701,08147701011,6793
09,08,081477,08147701,08147701011,6794
09,08,081477,08147701,08147701011,6795
09,08,081477,08147701,08147701012,6796
09,08,081477,08147701,08147701012,6797
09,08,081477,08147701,08147701012,6798
09,08,081483,08148301,08148301001,6799
09,08,081483,08148301,08148301001,6800
09,08,081483,08148301,08148301001,6801
09,08,081483,08148301,08148301002,6802
09,08,081483,08148301,08148301002,6803
09,08,081483,08148301,08148301002,6804
09,08,081496,08149601,08149601001,6805
09,08,081496,08149601,08149601001,6806
09,08,081496,08149601,08149601001,6807
09,08,081509,08150901,08150901001,6808
09,08,081509,08150901,08150901001,6809
09,08,081509,08150901,08150901001,6810
09,08,081516,08151601,08151601001,6811
09,08,081516,08151601,08151601001,6812
09,08,081516,08151601,08151601001,6813
09,08,081521,08152101,08152101001,6814
09,08,081521,08152101,08152101001,6815
09,08,081521,08152101,08152101001,6816
09,08,081537,08153701,08153701001,6817
09,08,081537,08153701,08153701001,6818
09,08,081537,08153701,08153701001,6819
09,08,081542,08154201,08154201001,6820
09,08,081542,08154201,08154201001,6821
09,08,081542,08154201,08154201001,6822
09,08,081555,08155501,08155501001,6823
09,08,081555,08155501,08155501001,6824
09,08,081555,08155501,08155501001,6825
09,08,081555,08155501,08155501002,6826
09,08,081555,08155501,08155501002,6827
09,08,081555,08155501,08155501002,6828
09,08,081555,08155501,08155501003,6829
09,08,081555,08155501,08155501003,6830
09,08,081555,08155501,08155501003,6831
09,08,081555,08155501,08155501004,6832
09,08,081555,08155501,08155501004,6833
09,08,081555,08155501,08155501004,6834
09,08,081555,08155501,08155501005,6835
09,08,081555,08155501,08155501005,6836
09,08,081555,08155501,08155501005,6837
09,08,081568,08156801,08156801001,6838
09,08,081568,08156801,08156801001,6839
09,08,081568,08156801,08156801001,6840
09,08,081568,08156801,08156801002,6841
09,08,081568,08156801,08156801002,6842
09,08,081568,08156801,08156801002,6843
09,08,081568,08156801,08156801003,6844
09,08,081568,08156801,08156801003,6845
09,08,081568,08156801,08156801003,6846
09,08,081568,08156801,08156801004,6847
09,08,081568,08156801,08156801004,6848
09,08,081568,08156801,08156801004,6849
09,08,081568,08156801,08156801005,6850
09,08,081568,08156801,08156801005,6851
09,08,081568,08156801,08156801005,6852
09,08,081568,08156801,08156801006,6853
09,08,081568,08156801,08156801006,6854
09,08,081568,08156801,08156801006,6855
09,08,081568,08156801,08156801007,6856
09,08,081568,08156801,08156801007,6857
09,08,081568,08156801,08156801007,6858
09,08,081568,08156801,08156801008,6859
09,08,081568,08156801,08156801008,6860
09,08,081568,08156801,08156801008,6861
09,08,081574,08157401,08157401001,6862
09,08,081574,08157401,08157401001,6863
09,08,081574,08157401,08157401001,6864
09,08,081574,08157401,08157401002,6865
09,08,081574,08157401,08157401002,6866
09,08,081574,08157401,08157401002,6867
09,08,081574,08157401,08157401003,6868
09,08,081574,08157401,08157401003,6869
09,08,081574,08157401,08157401003,6870
09,08,081574,08157401,08157401004,6871
09,08,081574,08157401,08157401004,6872
09,08,081574,08157401,08157401004,6873
09,08,081574,08157401,08157401005,6874
09,08,081574,08157401,08157401005,6875
09,08,081574,08157401,08157401005,6876
09,08,081580,08158001,08158001001,6877
09,08,081580,08158001,08158001001,6878
09,08,081580,08158001,08158001001,6879
09,08,081580,08158001,08158001002,6880
09,08,081580,08158001,08158001002,6881
09,08,081580,08158001,08158001002,6882
09,08,081593,08159301,08159301001,6883
09,08,081593,08159301,08159301001,6884
09,08,081593,08159301,08159301001,6885
09,08,081593,08159301,08159301002,6886
09,08,081593,08159301,08159301002,6887
09,08,081593,08159301,08159301002,6888
09,08,081593,08159301,08159301003,6889
09,08,081593,08159301,08159301003,6890
09,08,081593,08159301,08159301003,6891
09,08,081593,08159301,08159301004,6892
09,08,081593,08159301,08159301004,6893
09,08,081593,08159301,08159301004,6894
09,08,081593,08159302,08159302001,6895
09,08,081593,08159302,08159302001,6896
09,08,081593,08159302,08159302001,6897
09,08,081593,08159302,08159302002,6898
09,08,081593,08159302,08159302002,6899
09,08,081593,08159302,08159302002,6900
09,08,081593,08159302,08159302003,6901
09,08,081593,08159302,08159302003,6902
09,08,081593,08159302,08159302003,6903
09,08,081593,08159302,08159302004,6904
09,08,081593,08159302,08159302004,6905
09,08,081593,08159302,08159302004,6906
09,08,081593,08159302,08159302005,6907
09,08,081593,08159302,08159302005,6908
09,08,081593,08159302,08159302005,6909
09,08,081593,08159302,08159302006,6910
09,08,081593,08159302,08159302006,6911
09,08,081593,08159302,08159302006,6912
09,08,081593,08159302,08159302007,6913
09,08,081593,08159302,08159302007,6914
09,08,081593,08159302,08159302007,6915
09,08,081607,08160701,08160701001,6916
09,08,081607,08160701,08160701001,6917
09,08,081607,08160701,08160701001,6918
09,08,081614,08161401,08161401001,6919
09,08,081614,08161401,08161401001,6920
09,08,081614,08161401,08161401001,6921
09,08,081614,08161401,08161401002,6922
09,08,081614,08161401,08161401002,6923
09,08,081614,08161401,08161401002,6924
09,08,081614,08161401,08161401003,6925
09,08,081614,08161401,08161401003,6926
09,08,081614,08161401,08161401003,6927
09,08,081614,08161401,08161401004,6928
09,08,081614,08161401,08161401004,6929
09,08,081614,08161401,08161401004,6930
09,08,081614,08161401,08161401005,6931
09,08,081614,08161401,08161401005,6932
09,08,081614,08161401,08161401005,6933
09,08,081614,08161401,08161401006,6934
09,08,081614,08161401,08161401006,6935
09,08,081614,08161401,08161401006,6936
09,08,081614,08161401,08161401007,6937
09,08,081614,08161401,08161401007,6938
09,08,081614,08161401,08161401007,6939
09,08,081614,08161401,08161401008,6940
09,08,081614,08161401,08161401008,6941
09,08,081614,08161401,08161401008,6942
09,08,081614,08161401,08161401009,6943
09,08,081614,08161401,08161401009,6944
09,08,081614,08161401,08161401009,6945
09,08,081629,08162901,08162901001,6946
09,08,081629,08162901,08162901001,6947
09,08,081629,08162901,08162901001,6948
09,08,081635,08163501,08163501001,6949
09,08,081635,08163501,08163501001,6950
09,08,081635,08163501,08163501001,6951
09,08,081635,08163501,08163501002,6952
09,08,081635,08163501,08163501002,6953
09,08,081635,08163501,08163501002,6954
09,08,081635,08163501,08163501003,6955
09,08,081635,08163501,08163501003,6956
09,08,081635,08163501,08163501003,6957
09,08,081635,08163501,08163501004,6958
09,08,081635,08163501,08163501004,6959
09,08,081635,08163501,08163501004,6960
09,08,081635,08163501,08163501005,6961
09,08,081635,08163501,08163501005,6962
09,08,081635,08163501,08163501005,6963
09,08,081635,08163501,08163501006,6964
09,08,081635,08163501,08163501006,6965
09,08,081635,08163501,08163501006,6966
09,08,081635,08163501,08163501007,6967
09,08,081635,08163501,08163501007,6968
09,08,081635,08163501,08163501007,6969
09,08,081635,08163501,08163501008,6970
09,08,081635,08163501,08163501008,6971
09,08,081635,08163501,08163501008,6972
09,08,081635,08163501,08163501009,6973
09,08,081635,08163501,08163501009,6974
09,08,081635,08163501,08163501009,6975
09,08,081635,08163501,08163501010,6976
09,08,081635,08163501,08163501010,6977
09,08,081635,08163501,08163501010,6978
09,08,081635,08163501,08163501011,6979
09,08,081635,08163501,08163501011,6980
09,08,081635,08163501,08163501011,6981
09,08,081635,08163501,08163501012,6982
09,08,081635,08163501,08163501012,6983
09,08,081635,08163501,08163501012,6984
09,08,081635,08163501,08163501013,6985
09,08,081635,08163501,08163501013,6986
09,08,081635,08163501,08163501013,6987
09,08,081635,08163501,08163501014,6988
09,08,081635,08163501,08163501014,6989
09,08,081635,08163501,08163501014,6990
09,08,081640,08164001,08164001001,6991
09,08,081640,08164001,08164001001,6992
09,08,081640,08164001,08164001001,6993
09,08,081653,08165301,08165301001,6994
09,08,081653,08165301,08165301001,6995
09,08,081653,08165301,08165301001,6996
09,08,081666,08166601,08166601001,6997
09,08,081666,08166601,08166601001,6998
09,08,081666,08166601,08166601001,6999
09,08,081672,08167201,08167201001,7000
09,08,081672,08167201,08167201001,7001
09,08,081672,08167201,08167201001,7002
09,08,081672,08167201,08167201002,7003
09,08,081672,08167201,08167201002,7004
09,08,081672,08167201,08167201002,7005
09,08,081672,08167201,08167201003,7006
09,08,081672,08167201,08167201003,7007
09,08,081672,08167201,08167201003,7008
09,08,081672,08167201,08167201004,7009
09,08,081672,08167201,08167201004,7010
09,08,081672,08167201,08167201004,7011
09,08,081672,08167201,08167201005,7012
09,08,081672,08167201,08167201005,7013
09,08,081672,08167201,08167201005,7014
09,08,081688,08168801,08168801001,7015
09,08,081688,08168801,08168801001,7016
09,08,081688,08168801,08168801001,7017
09,08,081691,08169101,08169101001,7018
09,08,081691,08169101,08169101001,7019
09,08,081691,08169101,08169101001,7020
09,08,081691,08169101,08169101002,7021
09,08,081691,08169101,08169101002,7022
09,08,081691,08169101,08169101002,7023
09,08,081691,08169101,08169101003,7024
09,08,081691,08169101,08169101003,7025
09,08,081691,08169101,08169101003,7026
09,08,081691,08169101,08169101004,7027
09,08,081691,08169101,08169101004,7028
09,08,081691,08169101,08169101004,7029
09,08,081691,08169101,08169101005,7030
09,08,081691,08169101,08169101005,7031
09,08,081691,08169101,08169101005,7032
09,08,081691,08169102,08169102001,7033
09,08,081691,08169102,08169102001,7034
09,08,081691,08169102,08169102001,7035
09,08,081691,08169102,08169102002,7036
09,08,081691,08169102,08169102002,7037
09,08,081691,08169102,08169102002,7038
09,08,081691,08169102,08169102003,7039
09,08,081691,08169102,08169102003,7040
09,08,081691,08169102,08169102003,7041
09,08,081691,08169102,08169102004,7042
09,08,081691,08169102,08169102004,7043
09,08,081691,08169102,08169102004,7044
09,08,081691,08169102,08169102005,7045
09,08,081691,08169102,08169102005,7046
09,08,081691,08169102,08169102005,7047
09,08,081691,08169102,08169102006,7048
09,08,081691,08169102,08169102006,7049
09,08,081691,08169102,08169102006,7050
09,08,081691,08169102,08169102007,7051
09,08,081691,08169102,08169102007,7052
09,08,081691,08169102,08169102007,7053
09,08,081691,08169103,08169103001,7054
09,08,081691,08169103,08169103001,7055
09,08,081691,08169103,08169103001,7056
09,08,081691,08169103,08169103002,7057
09,08,081691,08169103,08169103002,7058
09,08,081691,08169103,08169103002,7059
09,08,081691,08169103,08169103003,7060
09,08,081691,08169103,08169103003,7061
09,08,081691,08169103,08169103003,7062
09,08,081691,08169103,08169103004,7063
09,08,081691,08169103,08169103004,7064
09,08,081691,08169103,08169103004,7065
09,08,081691,08169103,08169103005,7066
09,08,081691,08169103,08169103005,7067
09,08,081691,08169103,08169103005,7068
09,08,081691,08169103,08169103006,7069
09,08,081691,08169103,08169103006,7070
09,08,081691,08169103,08169103006,7071
09,08,081691,08169103,08169103007,7072
09,08,081691,08169103,08169103007,7073
09,08,081691,08169103,08169103007,7074
09,08,081691,08169103,08169103008,7075
09,08,081691,08169103,08169103008,7076
09,08,081691,08169103,08169103008,7077
09,08,081691,08169103,08169103009,7078
09,08,081691,08169103,08169103009,7079
09,08,081691,08169103,08169103009,7080
09,08,081691,08169103,08169103010,7081
09,08,081691,08169103,08169103010,7082
09,08,081691,08169103,08169103010,7083
09,08,081691,08169103,08169103011,7084
09,08,081691,08169103,08169103011,7085
09,08,081691,08169103,08169103011,7086
09,08,081691,08169103,08169103012,7087
09,08,081691,08169103,08169103012,7088
09,08,081691,08169103,08169103012,7089
09,08,081691,08169103,08169103013,7090
09,08,081691,08169103,08169103013,7091
09,08,081691,08169103,08169103013,7092
09,08,081691,08169104,08169104001,7093
09,08,081691,08169104,08169104001,7094
09,08,081691,08169104,08169104001,7095
09,08,081691,08169104,08169104002,7096
09,08,081691,08169104,08169104002,7097
09,08,081691,08169104,08169104002,7098
09,08,081691,08169104,08169104003,7099
09,08,081691,08169104,08169104003,7100
09,08,081691,08169104,08169104003,7101
09,08,081691,08169104,08169104004,7102
09,08,081691,08169104,08169104004,7103
09,08,081691,08169104,08169104004,7104
09,08,081691,08169104,08169104005,7105
09,08,081691,08169104,08169104005,7106
09,08,081691,08169104,08169104005,7107
09,08,081691,08169104,08169104006,7108
09,08,081691,08169104,08169104006,7109
09,08,081691,08169104,08169104006,7110
09,08,081691,08169105,08169105001,7111
09,08,081691,08169105,08169105001,7112
09,08,081691,08169105,08169105001,7113
09,08,081691,08169105,08169105002,7114
09,08,081691,08169105,08169105002,7115
09,08,081691,08169105,08169105002,7116
09,08,081691,08169105,08169105003,7117
09,08,081691,08169105,08169105003,7118
09,08,081691,08169105,08169105003,7119
09,08,081691,08169105,08169105004,7120
09,08,081691,08169105,08169105004,7121
09,08,081691,08169105,08169105004,7122
09,08,081691,08169105,08169105005,7123
09,08,081691,08169105,08169105005,7124
09,08,081691,08169105,08169105005,7125
09,08,081691,08169105,08169105006,7126
09,08,081691,08169105,08169105006,7127
09,08,081691,08169105,08169105006,7128
09,08,081691,08169105,08169105007,7129
09,08,081691,08169105,08169105007,7130
09,08,081691,08169105,08169105007,7131
09,08,081691,08169105,08169105008,7132
09,08,081691,08169105,08169105008,7133
09,08,081691,08169105,08169105008,7134
09,08,081691,08169105,08169105009,7135
09,08,081691,08169105,08169105009,7136
09,08,081691,08169105,08169105009,7137
09,08,081705,08170501,08170501001,7138
09,08,081705,08170501,08170501001,7139
09,08,081705,08170501,08170501001,7140
09,08,081712,08171201,08171201001,7141
09,08,081712,08171201,08171201001,7142
09,08,081712,08171201,08171201001,7143
09,08,081712,08171201,08171201002,7144
09,08,081712,08171201,08171201002,7145
09,08,081712,08171201,08171201002,7146
09,08,081727,08172701,08172701001,7147
09,08,081727,08172701,08172701001,7148
09,08,081727,08172701,08172701001,7149
09,08,081727,08172701,08172701002,7150
09,08,081727,08172701,08172701002,7151
09,08,081727,08172701,08172701002,7152
09,08,081727,08172701,08172701003,7153
09,08,081727,08172701,08172701003,7154
09,08,081727,08172701,08172701003,7155
09,08,081727,08172702,08172702001,7156
09,08,081727,08172702,08172702001,7157
09,08,081727,08172702,08172702001,7158
09,08,081727,08172702,08172702002,7159
09,08,081727,08172702,08172702002,7160
09,08,081727,08172702,08172702002,7161
09,08,081727,08172702,08172702003,7162
09,08,081727,08172702,08172702003,7163
09,08,081727,08172702,08172702003,7164
09,08,081727,08172702,08172702004,7165
09,08,081727,08172702,08172702004,7166
09,08,081727,08172702,08172702004,7167
09,08,081727,08172703,08172703001,7168
09,08,081727,08172703,08172703001,7169
09,08,081727,08172703,08172703001,7170
09,08,081727,08172703,08172703002,7171
09,08,081727,08172703,08172703002,7172
09,08,081727,08172703,08172703002,7173
09,08,081727,08172703,08172703003,7174
09,08,081727,08172703,08172703003,7175
09,08,081727,08172703,08172703003,7176
09,08,081727,08172703,08172703004,7177
09,08,081727,08172703,08172703004,7178
09,08,081727,08172703,08172703004,7179
09,08,081727,08172703,08172703005,7180
09,08,081727,08172703,08172703005,7181
09,08,081727,08172703,08172703005,7182
09,08,081727,08172703,08172703006,7183
09,08,081727,08172703,08172703006,7184
09,08,081727,08172703,08172703006,7185
09,08,081727,08172703,08172703007,7186
09,08,081727,08172703,08172703007,7187
09,08,081727,08172703,08172703007,7188
09,08,081727,08172703,08172703008,7189
09,08,081727,08172703,08172703008,7190
09,08,081727,08172703,08172703008,7191
09,08,081727,08172703,08172703009,7192
09,08,081727,08172703,08172703009,7193
09,08,081727,08172703,08172703009,7194
09,08,081748,08174801,08174801001,7195
09,08,081748,08174801,08174801001,7196
09,08,081748,08174801,08174801001,7197
09,08,081751,08175101,08175101001,7198
09,08,081751,08175101,08175101001,7199
09,08,081751,08175101,08175101001,7200
